dt,school_referral_program,social_media_influencers,marketing_channel_a,marketing_channel_b,covid
2020-06-14,180.1190837,254.3536637,1863288.867,11.43264827,15.39897875
2020-06-15,201.2604848,274.1313142,3034052.536,15.75989437,16.55037521
2020-06-16,187.7138398,122.7331517,1460540.659,2.803168792,14.50243911
2020-06-17,211.9638407,114.1126699,821078.3298,3.540836249,24.03859809
2020-06-18,178.9169735,129.8878688,983216.7701,1.356931543,31.34821649
2020-06-19,196.8554789,230.5677896,1282991.618,5.422764862,13.13227728
2020-06-20,240.9221979,248.6743379,3536194.405,13.38544103,13.44515334
2020-06-21,187.1140609,271.8181693,4317286.382,16.38982258,2.198869277
2020-06-22,110.98133,123.9004015,1731205.551,3.089762703,10.22403536
2020-06-23,184.6641535,121.1648149,1359581.284,4.865509202,12.52841598
2020-06-24,139.57292,126.5638796,1216241.994,2.677441444,0.8204895709
2020-06-25,156.7167202,224.6995613,3336987.102,5.464298369,2.202234108
2020-06-26,174.3155079,260.6481859,2307639.783,14.26270514,4.017958442
2020-06-27,137.7986647,272.0210742,2819417.475,14.78572692,5.515516454
2020-06-28,139.5917772,116.6894651,1327042.032,2.047433297,2.604559546
2020-06-29,141.5877045,111.045932,1593559.272,2.208732553,1.231745322
2020-06-30,220.7711807,122.9418664,1893616.913,1.933331135,1.590225895
2020-07-01,205.7294477,236.4371221,2772276.537,7.167673778,1.544141894
2020-07-02,95.65220662,274.3397006,3358190.616,11.01700278,6.929615013
2020-07-03,158.7432098,268.3343083,1376309.678,15.60565735,1.814657671
2020-07-04,215.3072063,123.2023352,970375.6863,3.310395792,4.21008263
2020-07-05,84.41384336,113.4631566,890314.719,2.752444523,13.70566607
2020-07-06,133.6036527,133.6095892,1374252.929,1.625246591,5.027263616
2020-07-07,145.5797866,228.6060794,1767270.781,4.836635108,4.229160048
2020-07-08,111.7994534,257.5816908,1608988.054,14.76158883,2.089735978
2020-07-09,116.749481,282.8979793,1936853.94,15.76647219,4.949390261
2020-07-10,180.4299497,121.9041924,1481421.415,1.401713082,2.157569996
2020-07-11,182.5580074,123.5440103,1290555.852,3.277555449,2.33471959
2020-07-12,236.9466759,137.3000936,1723775.211,1.81791672,0.293954959
2020-07-13,130.9774302,224.7119684,2117007.337,7.567796212,1.532488601
2020-07-14,153.987446,267.6297223,3391003.379,14.81517013,0.8747356868
2020-07-15,202.7586219,279.655518,1938179.825,17.75533936,0.1278026027
2020-07-16,139.9186399,123.5629654,891556.1569,3.975925294,0.3303351854
2020-07-17,219.5498038,121.6548301,1009716.779,2.277549046,0
2020-07-18,188.4477069,139.4468367,1406542.15,2.411884687,0
2020-07-19,129.196506,225.7887787,1558006.271,6.440235711,0
2020-07-20,189.7185612,267.2790945,2328866.505,11.31802275,0
2020-07-21,159.2605907,274.8009128,2277820.457,17.15989114,0
2020-07-22,175.8625911,132.3533291,1304655.2,2.34584101,0
2020-07-23,162.1986335,132.4397015,1497920.81,3.66279605,0
2020-07-24,120.2727458,135.0798296,1493350.696,1.629088064,0
2020-07-25,230.8679295,247.2417189,1871071.699,6.263660813,0
2020-07-26,160.6687292,271.3070636,2770489.795,14.64460615,0
2020-07-27,151.4428935,293.9295254,3903335.203,20.24896806,0
2020-07-28,203.4850125,131.1725364,1315476.461,3.605700347,0
2020-07-29,161.2510676,131.3084263,1981346.557,3.202415044,0
2020-07-30,140.6662704,136.6008392,1293085.251,2.430601564,0
2020-07-31,178.7296939,260.2494956,1270307.902,6.039491542,0
2020-08-01,164.6879489,273.5564757,1740089.449,10.97816456,0
2020-08-02,165.8003818,292.2556737,2400203.353,15.50521685,0
2020-08-03,220.4784249,129.6711293,970620.022,2.600361259,0
2020-08-04,228.1145288,138.6414693,1313397.99,3.847571529,0
2020-08-05,132.285184,142.2137763,1441518.07,2.017415486,0
2020-08-06,192.6074376,243.0285761,2806121.188,4.925574783,0
2020-08-07,159.9962017,287.7075052,1772552.946,13.17354271,0
2020-08-08,122.5389451,286.7970159,2840555.555,15.69046957,0
2020-08-09,125.0880541,130.352264,3103832.607,4.404819554,0
2020-08-10,159.3167172,131.8765885,1226363.615,3.551808038,0
2020-08-11,131.4890013,142.7002041,1123531.092,1.959720373,0
2020-08-12,150.5987489,249.6395181,1543588.7,7.730366715,0
2020-08-13,144.9307059,270.755936,1704594.852,10.59012746,0
2020-08-14,95.43611075,296.3398203,2912215.13,13.36468754,0
2020-08-15,196.5609115,139.0183705,700559.4418,3.787373122,0
2020-08-16,165.5238528,133.2875657,939206.3735,3.630854133,0
2020-08-17,205.8402103,142.4838013,1155527.408,2.366279557,0
2020-08-18,113.6055654,247.6995156,1927167.16,7.41926073,0
2020-08-19,89.39636278,291.7118046,2517864.726,14.00233052,0
2020-08-20,157.345723,291.3917932,2129458.602,16.6414803,0
2020-08-21,106.5234634,136.7721019,848755.7746,2.014134618,0
2020-08-22,89.23466099,130.6972753,1065672.871,3.690030844,0
2020-08-23,164.5234285,142.9990876,1032160.832,2.559379333,0
2020-08-24,221.1554502,253.774049,2640993.955,7.678583347,0
2020-08-25,164.2076985,282.9801202,2333438.243,13.06340739,0
2020-08-26,180.9363875,309.4904595,2155293.474,17.55854014,0
2020-08-27,155.7445321,141.3439059,510807.0526,2.866968953,0
2020-08-28,141.639239,144.3216628,1367132.234,2.813027413,0
2020-08-29,120.3938939,139.1880768,1713024.166,2.616950899,0
2020-08-30,95.32090399,255.1214049,2075461.091,4.84101114,0
2020-08-31,163.2432894,293.760384,1479094.679,13.34510334,0
2020-09-01,184.7857381,312.609207,3306313.055,16.15398181,0
2020-09-02,185.6303908,139.8573572,1533368.007,2.689263216,0
2020-09-03,226.1493978,139.2117465,1697247.007,2.189980412,0
2020-09-04,211.5631736,155.2916965,1029676.711,1.77183528,0
2020-09-05,166.5707181,253.2424737,4156533.565,7.281537292,0
2020-09-06,154.3466896,287.7923406,2447084.787,13.35060098,0
2020-09-07,159.2444406,309.3033764,3898790.919,16.91829721,0
2020-09-08,119.9453642,145.4716566,1592082.036,3.499593305,0
2020-09-09,176.829953,147.5840164,1013618.125,3.294271023,0
2020-09-10,99.40784963,153.0505616,1437171.379,2.312607114,0
2020-09-11,175.293716,260.5419161,3418220.008,7.507815746,0
2020-09-12,141.7917617,290.3878883,2565669.208,12.71301136,0
2020-09-13,174.6023795,319.2880026,2528417.415,14.91568728,0
2020-09-14,154.8278888,139.1466147,1680490.349,1.896381333,0
2020-09-15,196.7942538,141.1812818,1307120.897,2.019273431,0
2020-09-16,201.2746563,151.5854062,1248422.131,2.271864243,0
2020-09-17,175.4879824,265.2970934,2349370.101,5.808468328,0
2020-09-18,151.5471618,291.2365686,3640546.807,10.6824766,0
2020-09-19,226.3851995,313.3506634,2515277.01,15.0597912,0
2020-09-20,159.2648366,148.2072064,1811826.014,2.712910578,0
2020-09-21,160.9390932,140.0828949,1617049.646,3.073471715,0
2020-09-22,164.9624856,153.3205802,1143687.891,2.668773803,0
2020-09-23,247.7591496,266.9381996,2821227.814,5.715536505,0
2020-09-24,158.8732026,308.9577324,2350275.409,14.47763481,0
2020-09-25,188.5620797,335.6662373,3393415.973,16.55033609,0
2020-09-26,193.3481347,150.3162225,997964.7401,2.480180922,0
2020-09-27,174.6225403,149.1723464,1426944.822,3.483147355,0
2020-09-28,142.3653598,164.9288845,2195931.93,1.549478442,0
2020-09-29,168.226827,257.5422134,2446501.265,4.713188791,0
2020-09-30,131.2554385,310.5753067,2732683.608,14.00508721,0
2020-10-01,175.3707439,338.980042,4538432.57,18.33812891,0
2020-10-02,149.9405232,151.3021744,1093084.961,3.228432236,0
2020-10-03,130.5372661,150.0649402,486789.9358,2.978395337,0
2020-10-04,167.1374883,161.7497476,1982955.378,1.091584367,0
2020-10-05,115.0178894,273.2259115,3080020.57,6.313966678,0
2020-10-06,110.664231,317.8241165,1979160.41,10.95441929,0
2020-10-07,154.2303554,329.9142455,3001450.599,16.17110747,0
2020-10-08,154.6812125,158.1108251,1109989.331,3.321537449,0
2020-10-09,181.3419527,148.6590768,1292435.37,3.296116614,0
2020-10-10,121.2670859,168.490557,1341939.467,2.244608182,0
2020-10-11,144.8503427,267.2066803,2434267.063,4.394698119,0
2020-10-12,163.8763421,327.596422,3295361.483,13.2718152,0
2020-10-13,107.9986342,330.6920782,2578437.27,15.71968915,0
2020-10-14,216.9044372,160.3048354,1051864.426,3.207332495,0
2020-10-15,237.1158383,148.0498569,1797257.054,3.689863626,0
2020-10-16,147.2083791,165.5982521,1354358.614,1.74064705,0
2020-10-17,105.7202295,273.8915035,2345712.967,5.9828345,0
2020-10-18,166.8546745,296.4576964,2038809.232,14.37986663,0
2020-10-19,128.2418686,339.2516457,1815579.139,14.89019305,0
2020-10-20,164.447757,156.9798104,1135649.913,2.379797878,0
2020-10-21,155.9619725,148.8628384,1141385.502,2.579755465,0
2020-10-22,180.3392593,165.6310451,1591890.148,2.408707047,0
2020-10-23,133.7050318,277.2418817,2680436.83,6.846359087,0
2020-10-24,245.7471158,306.9842304,2249034.507,14.24235696,0
2020-10-25,136.7421107,336.8471922,3371167.529,16.78825653,0
2020-10-26,148.6762886,155.8553394,688497.2361,1.444167751,0
2020-10-27,148.4927883,166.564832,1293471.206,2.286962705,0
2020-10-28,165.2248102,168.6612113,742188.2704,3.010214504,0
2020-10-29,172.2895198,286.9891491,1813186.833,6.158021914,0
2020-10-30,183.35729,312.1207397,2629130.209,13.5324981,0
2020-10-31,218.5268172,354.5668925,2600326.378,14.14522076,0
2020-11-01,136.3177258,161.3120194,1349433.918,4.228408539,0
2020-11-02,135.2850417,161.2532538,1022632.667,2.989269632,0
2020-11-03,181.4193276,165.720136,1710712.479,1.88931102,0
2020-11-04,179.1170587,286.3490661,2496495.891,7.414425079,0
2020-11-05,185.605079,323.5896579,2303646.817,10.49390951,0
2020-11-06,134.1243108,349.616646,3811461.843,16.66762476,0
2020-11-07,161.611517,157.9819655,1414950.99,3.207021923,0
2020-11-08,157.807443,154.5954333,1272286.445,2.784486899,0
2020-11-09,106.6688062,170.0008363,2855817.5,1.371312657,0
2020-11-10,180.0660527,289.5878616,1659382.895,5.583927834,0
2020-11-11,194.1979127,323.6645225,2980849.872,11.00574698,0
2020-11-12,200.756777,353.2548351,2862318.434,19.33576839,0
2020-11-13,151.3827455,174.7658587,1537716.971,2.86860987,0
2020-11-14,160.926914,170.3578396,1398565.324,3.325383871,0
2020-11-15,157.0513482,181.0123904,1603481.757,2.9594264,0
2020-11-16,149.4578683,298.4691237,1520691.398,8.251794718,0
2020-11-17,150.5645687,325.4214471,2683411.464,12.29604027,0
2020-11-18,132.9438738,353.8323489,1765917.561,15.92852228,0
2020-11-19,169.3254833,163.8394261,1097242.681,3.077073578,0
2020-11-20,141.1393688,158.3010886,1211045.66,1.75399322,0
2020-11-21,160.6662329,186.8016678,1009273.8,1.941626132,0
2020-11-22,133.0442993,290.9008219,2355834.851,6.601301393,0
2020-11-23,196.421047,340.0236429,2304520.913,10.68604887,0
2020-11-24,175.3310826,358.4835191,1893925.051,17.14674404,0
2020-11-25,139.6822324,168.1639235,1353550.39,2.309993749,0
2020-11-26,163.0167812,163.8196666,1109936.459,2.793836315,0
2020-11-27,171.2632489,180.6265325,1797365.249,1.946146679,0
2020-11-28,175.5367353,313.0954603,2228651.895,7.634215701,0
2020-11-29,177.1126988,329.1557339,2659885.859,14.07517275,0
2020-11-30,141.4085263,333.4649665,2633015.002,15.3941284,0
2020-12-01,181.9535699,180.5285506,676221.7115,2.133830535,0
2020-12-02,153.6443526,171.9786127,895921.5071,2.876693093,0
2020-12-03,210.3288063,182.3191369,1090055.173,1.965433637,0
2020-12-04,150.2151291,298.1864853,2233568.122,6.17632093,0
2020-12-05,166.7827929,333.9031299,2328214.321,14.30704428,0
2020-12-06,141.1141851,367.2666868,2511151.755,16.19035428,0
2020-12-07,163.2143488,180.9682425,951710.9831,3.489497482,0
2020-12-08,113.7272163,176.326481,781057.0228,3.709442819,0
2020-12-09,189.5831225,184.4286363,650754.3435,2.548867234,0
2020-12-10,163.244621,300.4548664,1434103.697,7.555574628,0
2020-12-11,174.9758505,343.454644,1589707.702,12.75244247,0
2020-12-12,104.333273,366.8950752,2287774.528,18.86486991,0
2020-12-13,204.8361366,173.6935094,1140311.369,3.404329021,0
2020-12-14,122.1747919,178.6118313,439175.626,4.542813327,0
2020-12-15,197.712607,193.3434618,672491.2224,0.6859575576,0
2020-12-16,111.6905351,304.7345595,1644589.37,7.972955804,0
2020-12-17,151.7556412,346.0053964,1211849.799,14.32304649,0
2020-12-18,143.2297977,373.6925171,2826871.306,18.87027415,0
2020-12-19,156.8997241,187.2323304,554428.3129,2.884568511,0
2020-12-20,108.8338529,179.3152663,645302.476,3.826176843,0
2020-12-21,155.779234,190.9737103,815964.7995,2.468879773,0
2020-12-22,151.5458942,318.0455874,3116478.83,5.832467037,0
2020-12-23,108.9643919,344.7721599,1045976.888,11.89689017,0
2020-12-24,200.590924,369.0586062,1320832.053,13.81586294,0
2020-12-25,152.1295488,173.485764,931922.0273,3.27483535,0
2020-12-26,140.9505364,172.1854657,906560.9773,2.497174891,0
2020-12-27,188.5052885,194.5961442,863178.2198,2.271625411,0
2020-12-28,116.5190928,321.9394402,1471833.473,4.723632824,0
2020-12-29,200.2881711,358.1198315,1999711.57,10.94719393,0
2020-12-30,165.0671106,353.3448857,2060818.493,14.50980156,0
2020-12-31,145.2473275,189.133173,839410.7991,2.483453928,0
2021-01-01,135.6746366,189.9198645,1200413.995,2.331451594,0
2021-01-02,142.4401333,188.236949,696413.9878,1.19303275,0
2021-01-03,158.5047362,310.9119974,1901602.367,7.762559622,0
2021-01-04,172.643506,360.5047505,1111051.148,11.03417963,0
2021-01-05,155.8978379,371.30733,2851171.325,17.85984227,0
2021-01-06,160.1543615,182.6175683,955045.4408,2.217777262,0
2021-01-07,175.2671054,193.3943653,628633.275,2.231454472,0
2021-01-08,154.8528555,192.1977561,1585566.284,2.536162134,0
2021-01-09,149.8233157,328.5376741,1306077.769,7.037548891,0
2021-01-10,167.5700665,368.543103,1725619.433,11.52156265,0
2021-01-11,75.48657511,380.6179897,1751791.284,15.09109431,0
2021-01-12,184.9171561,193.397408,896868.7962,2.433707954,0
2021-01-13,183.7266335,186.60343,563485.6113,3.585897728,0
2021-01-14,162.1151421,206.0343423,851370.4297,1.754005346,0
2021-01-15,143.4232331,322.9941347,1676091.842,7.176620427,0
2021-01-16,133.4732829,351.9260282,1944739.793,12.67974671,0
2021-01-17,120.1351664,381.4804815,2630262.878,16.21998985,0
2021-01-18,134.7580012,194.4353309,1369938.592,2.747900059,0
2021-01-19,197.5757048,198.5888396,1053705.62,4.958183505,0
2021-01-20,220.0706047,203.0941608,1133152.69,1.411999669,0
2021-01-21,151.5962834,325.8493198,1321978.247,8.04934048,0
2021-01-22,130.1189079,366.8725339,2335923.16,10.9043626,0
2021-01-23,135.2389099,381.6836345,1413766.622,14.54778637,0
2021-01-24,173.408844,200.3837194,491035.832,3.345880414,0
2021-01-25,190.8277777,186.3154198,912716.7877,3.528713572,0
2021-01-26,129.7021057,202.1528018,1436519.594,2.820632847,0
2021-01-27,176.1855264,336.2154063,1708581.525,6.336227654,0
2021-01-28,161.9594272,377.6442293,1252676.156,14.79595588,0
2021-01-29,244.2585663,391.779185,2641216.55,16.23993622,0
2021-01-30,125.5779151,197.1856762,1090888.879,3.431707889,0
2021-01-31,70.05725795,199.5341842,945137.0089,4.024313087,0
2021-02-01,137.0017212,213.2952519,992682.1062,1.614241987,0
2021-02-02,144.3488764,340.1244132,1299819.59,6.981256806,0
2021-02-03,162.5149972,366.5067146,1373041.726,12.04058656,0
2021-02-04,136.8345731,377.8159837,2670509.238,15.51146915,0
2021-02-05,93.50625185,206.1477353,866321.5508,3.136006783,0
2021-02-06,124.006877,202.1365555,1527675.194,3.391796505,0
2021-02-07,134.4172875,211.778103,982580.4451,1.355577877,0
2021-02-08,133.6984495,337.2229312,1733206.877,7.385507348,0
2021-02-09,172.8398196,379.1695617,1965706.241,13.58424251,0
2021-02-10,216.4251268,400.3784773,1640680.08,13.94612137,0
2021-02-11,167.5855209,221.4097045,891848.2917,2.964594029,0
2021-02-12,182.3240464,208.0851361,606968.2127,2.350765461,0
2021-02-13,185.30931,224.5289123,1409160.926,1.501798773,0
2021-02-14,172.9008863,349.4760782,960071.62,3.911997506,0
2021-02-15,186.3901924,391.8049143,1909259.858,9.862605322,0
2021-02-16,178.1249963,391.741008,2007171.022,14.36073099,0
2021-02-17,124.6096279,206.3492265,1317299.357,2.509046908,0
2021-02-18,137.7930866,204.896148,1001001.58,3.988220535,0
2021-02-19,126.8815314,229.9084529,537343.0111,2.340674031,0
2021-02-20,218.213906,341.1560428,1505958.838,5.772432739,0
2021-02-21,196.8457071,385.1518796,1470886.961,9.633641805,0
2021-02-22,147.2524763,404.6573496,2087389.608,13.87639359,0
2021-02-23,118.8776166,204.8338285,609495.5382,2.656015119,0
2021-02-24,187.5698077,203.7100494,814569.9738,4.708134314,0
2021-02-25,156.8209584,219.92074,1015417.366,2.916798155,0
2021-02-26,184.1412806,348.6268843,1758106.93,5.031449803,0
2021-02-27,222.6621139,381.702826,2224924.316,12.47614285,0
2021-02-28,146.9277815,404.6868503,2835606.336,14.63457287,0
2021-03-01,169.3675097,216.6083555,930464.6829,3.74517493,0
2021-03-02,129.6971005,207.5364876,636649.1662,2.958175762,0
2021-03-03,149.8333941,213.6753932,798172.4563,2.032843413,0
2021-03-04,90.38659678,350.8011209,1234634.231,4.815231562,0
2021-03-05,124.6866944,391.0724815,2202717.824,11.55641484,0
2021-03-06,159.8254295,406.7928785,2103626.002,15.82377128,0
2021-03-07,175.1533871,214.5487539,677761.2149,3.208461855,0
2021-03-08,101.0693832,210.6957622,922105.1392,4.026654138,0
2021-03-09,191.5081658,217.6967685,639950.529,2.833800379,0
2021-03-10,175.2133051,350.0403095,1118456.398,6.700363135,0
2021-03-11,195.3080607,398.2958163,2265724.958,12.83380981,0
2021-03-12,213.437367,420.507209,2193551.216,18.52242636,0
2021-03-13,129.2144121,213.7095054,643381.4233,2.868490528,0
2021-03-14,185.3252549,221.718132,993971.2276,1.889207271,0
2021-03-15,168.1617115,230.1078151,938922.7205,1.007156508,0
2021-03-16,180.0043998,349.9284807,2060305.586,5.475355934,0
2021-03-17,162.66443,389.5601407,1873672.106,12.64117787,0
2021-03-18,154.8703277,421.4491769,1516490.442,16.07458731,0
2021-03-19,112.8603995,222.4931056,744419.2729,4.200835107,0
2021-03-20,150.5443333,212.2050719,846248.0975,2.351183339,0
2021-03-21,130.5096567,230.4842729,404828.5184,1.26626953,0
2021-03-22,178.4638951,357.50769,1400844.677,5.583176314,0
2021-03-23,164.3402454,415.1822107,1634374.364,12.1996601,0
2021-03-24,90.28562632,427.3948455,1595547.955,19.11302469,0
2021-03-25,150.3450502,215.6665694,657098.0256,2.530810074,0
2021-03-26,109.5020983,221.2421778,643806.1744,2.114185199,0
2021-03-27,158.31612,226.2798969,1132036.67,2.446069796,0
2021-03-28,201.2560703,362.735123,1548804.535,6.817104651,0
2021-03-29,177.7366997,402.0355672,2262410.528,11.3178244,0
2021-03-30,120.9837427,423.4850283,1939370.493,16.75978781,0
2021-03-31,224.8783343,221.0971815,910949.0843,3.045716937,0
2021-04-01,123.8488783,217.2300712,762382.8343,3.342481796,0
2021-04-02,113.7023685,219.0379363,1142608.823,2.321996264,0
2021-04-03,123.9500977,373.8962976,1231758.242,6.424386247,0
2021-04-04,158.1482486,410.513154,1442138.291,10.56422521,0
2021-04-05,131.2095074,415.5207759,1816632.175,17.27757795,0
2021-04-06,163.3322087,224.0291126,435110.485,2.87393507,0
2021-04-07,160.0926459,222.8255173,701562.2117,3.707408889,0
2021-04-08,134.9288703,245.8189741,546205.8791,1.988435219,0
2021-04-09,163.8248475,390.119096,1254239.904,4.592459703,0
2021-04-10,159.6490109,402.5614688,2063602.573,11.3507478,0
2021-04-11,188.317297,429.7352963,1737245.41,13.65163041,0
2021-04-12,155.3174007,221.4902651,627750.2242,1.981032663,0
2021-04-13,118.1217232,222.6536288,300010.1564,4.509275299,0
2021-04-14,133.9769211,231.6655528,998128.7949,2.128944461,0
2021-04-15,112.9558575,367.3589428,1157550.243,6.633584744,0
2021-04-16,161.9350695,422.5459422,1390406.225,11.71318023,0
2021-04-17,155.538905,445.9684377,1685975.119,15.17572014,0
2021-04-18,159.9974571,241.3509971,540876.0099,2.931657923,0
2021-04-19,209.4649762,235.4190676,478728.4031,3.286046789,0
2021-04-20,139.3334819,234.8453978,478294.9081,2.757735848,0
2021-04-21,146.1740578,377.0102657,993874.6227,5.94575193,0
2021-04-22,189.7970201,406.9076619,1242048.136,10.28563368,0
2021-04-23,140.2975215,439.493825,1439909.486,14.37902576,0
2021-04-24,106.3119539,245.7404671,873766.0776,3.079379149,0
2021-04-25,107.4502504,224.0798364,511161.094,2.93698484,0
2021-04-26,157.6697295,246.878352,595353.3121,2.864461249,0
2021-04-27,112.4168515,374.9011996,1136672.508,5.826480693,0
2021-04-28,96.8730501,427.257698,1706931.904,15.00437928,0
2021-04-29,184.3292204,440.4159364,1971640.484,15.7309287,0
2021-04-30,200.599067,243.8081192,779376.7911,3.109333025,0
2021-05-01,155.1533483,225.7560535,684251.9095,4.081368573,0
2021-05-02,161.8918776,252.7581328,562532.6926,1.757406032,0
2021-05-03,146.7575414,388.7947302,2069405.864,7.357014008,0
2021-05-04,97.61017554,427.998731,1250191.892,15.75007737,0
2021-05-05,193.4647777,460.3999446,1394237.837,17.3846462,0
2021-05-06,151.9875784,235.1536678,873606.5243,2.465921071,0
2021-05-07,158.7724257,240.8364024,505912.4785,3.750218487,0
2021-05-08,174.7261752,255.4373245,585268.958,2.543150591,0
2021-05-09,178.3732079,372.8340471,936935.7699,7.454954216,0
2021-05-10,143.4147788,432.0688397,1481070.204,11.37738202,0
2021-05-11,203.5049462,453.1726564,1942966.74,16.47965345,0
2021-05-12,217.5006988,238.6944464,618478.9133,2.604848928,0
2021-05-13,189.5869076,232.212635,508250.2892,2.469244554,0
2021-05-14,170.122244,247.782994,621824.3915,2.677917357,0
2021-05-15,128.6773174,401.3916893,1214352.868,9.405104208,0
2021-05-16,102.3723272,431.1333762,1221613.181,11.12814324,0
2021-05-17,140.0913847,451.971503,2058845.488,16.17181831,0
2021-05-18,169.564622,252.4354825,786390.1847,3.184656819,0
2021-05-19,240.6489059,239.8080596,935768.99,4.711328175,0
2021-05-20,149.5187497,266.0937561,813283.4259,1.923032796,0
2021-05-21,159.1768497,392.7114031,1974014.786,5.704930317,0
2021-05-22,128.3070635,429.5340261,1252705.081,10.43823226,0
2021-05-23,160.8733272,456.9623024,1403733.957,17.18117417,0
2021-05-24,176.418124,249.7770996,722812.9535,2.404362501,0
2021-05-25,160.1191137,239.2723914,525131.341,2.370090491,0
2021-05-26,164.1424261,249.9994487,648094.3371,1.816543736,0
2021-05-27,143.1331818,390.9728007,890529.6341,6.97311508,0
2021-05-28,160.6585146,446.9138737,1147174.752,13.21368148,0
2021-05-29,116.4028642,475.3302591,1805495.511,17.36520335,0
2021-05-30,179.7934951,250.3795157,418943.7037,2.387951766,0
2021-05-31,191.2864381,251.0996226,406856.6163,3.872409147,0
2021-06-01,162.2866082,261.6041368,748738.8358,2.466843555,0
2021-06-02,151.1567166,398.5139991,858185.1957,8.047090856,0
2021-06-03,200.100763,443.7450798,1619538.175,14.80263885,0
2021-06-04,191.7946216,447.0055168,1973408.064,16.98449997,0
2021-06-05,139.3500946,261.5638401,294355.5875,3.346972598,0
2021-06-06,128.6552792,249.4330155,429494.852,4.358724526,0
2021-06-07,124.6830682,267.2883726,756664.324,2.749668698,0
2021-06-08,145.9405829,401.1591044,581955.826,6.01100995,0
2021-06-09,260.4161516,449.8683478,1185424.634,14.32583263,0
2021-06-10,201.7514744,461.6615029,1649795.739,13.04400561,0
2021-06-11,137.0124167,262.8277178,408906.2801,2.070916284,0
2021-06-12,168.405508,254.7247689,406223.3966,2.916046731,0
2021-06-13,129.153159,266.1732731,459424.14,2.423470177,0
2021-06-14,148.5992996,400.315151,1541156.454,6.095522213,0
2021-06-15,137.7916707,450.1905922,1304789.24,11.54164921,0
2021-06-16,197.1578847,483.9260258,1442811.349,15.48516138,0
2021-06-17,155.6339794,269.7072319,309736.4828,3.87916641,0
2021-06-18,156.0680234,263.0259028,428931.2963,3.348320106,0
2021-06-19,196.867208,272.8875892,452794.1213,1.896283107,0
2021-06-20,217.5073331,405.9589388,1295749.216,7.451226781,0
2021-06-21,214.5475054,453.8014344,726073.657,13.83799532,0
2021-06-22,184.9522724,482.1133139,1025822.994,15.56181725,0
2021-06-23,186.7212895,269.8297472,737104.3016,3.793204709,0
2021-06-24,188.866686,267.4456033,395487.8294,2.902262588,0
2021-06-25,155.0404668,269.3033254,837163.6439,1.365248937,0
2021-06-26,145.8749025,417.8909978,1456334.465,7.369985403,0
2021-06-27,157.2741742,460.2804121,1174805.229,8.186672419,0
2021-06-28,177.6578705,494.13726,1134606.614,17.01021885,0
2021-06-29,156.4002668,261.5730747,248915.1103,2.105959381,0
2021-06-30,119.2230035,255.4342369,379127.0672,2.04736331,0
2021-07-01,139.8490112,283.6819708,528589.4631,1.314030944,0
2021-07-02,149.7555476,408.7559414,1069041.503,4.432210816,0
2021-07-03,105.6126447,449.4346945,1124263.41,12.3030833,0
2021-07-04,167.337372,486.8225654,1137401.088,13.87799175,0
2021-07-05,100.0298781,267.9319899,706804.1366,3.837781687,0
2021-07-06,181.0170096,267.7529163,287910.9318,5.120665289,0
2021-07-07,153.5672303,271.3994535,703358.6566,1.62539872,0
2021-07-08,174.8559141,429.3403195,527540.1488,6.214247751,0
2021-07-09,184.7711874,471.0252399,1179435.486,11.90844741,0
2021-07-10,174.8946641,487.11529,1006619.331,16.87185367,0
2021-07-11,172.7851732,273.8133394,545591.2195,4.182751254,0
2021-07-12,99.05721747,271.8090376,583394.1256,2.747101734,0
2021-07-13,196.9919049,269.9968613,541136.4218,1.818633044,0
2021-07-14,136.7851682,425.385332,1685324.576,7.315505114,0
2021-07-15,158.1086859,479.3058394,977507.0038,14.155245,0
2021-07-16,172.5613746,490.3942515,684557.5037,14.71554284,0
2021-07-17,155.7955653,274.6433948,513247.6809,3.449349965,0
2021-07-18,162.5541693,276.0532105,365273.9946,3.708914855,0
2021-07-19,162.8547428,293.853154,379666.7024,1.499549466,0
2021-07-20,121.3033242,439.0493623,732939.6075,5.893164017,0
2021-07-21,119.4512371,487.3599662,837585.4583,11.28797541,0
2021-07-22,121.2459309,501.851414,1132629.627,15.27855599,0
2021-07-23,208.6746941,265.2967452,399613.7249,3.213788712,0
2021-07-24,125.5335151,275.2461388,380690.9708,2.698855298,0
2021-07-25,176.7565554,292.7644845,477352.4989,1.890696405,0
2021-07-26,145.7446636,442.4525407,453705.1077,5.994911925,0
2021-07-27,130.3265371,487.4983948,964534.2803,12.94565734,0
2021-07-28,160.4818242,500.0229456,562036.4012,18.16590764,0
2021-07-29,175.7791957,279.7486528,359762.7282,2.623690565,0
2021-07-30,158.7025082,279.4363547,348236.6731,2.85474277,0
2021-07-31,109.1873847,297.3159321,719643.0226,1.746185959,0
2021-08-01,151.4882584,427.5341843,980332.4555,6.135309968,0
2021-08-02,172.703626,473.5629486,2281087.4,12.82116156,0
2021-08-03,103.0415494,523.032195,1039557.83,15.69445532,0
2021-08-04,79.88657542,284.3832469,486665.139,2.605421888,0
2021-08-05,184.5433505,280.6345024,474383.9741,3.67323633,0
2021-08-06,180.0226925,310.3821814,580965.9164,2.323520705,0
2021-08-07,233.2366179,436.3044652,1321213.663,6.15354738,0
2021-08-08,173.6149791,494.2846389,913107.7041,11.32015745,0
2021-08-09,122.6406133,499.4185591,1112229.095,15.50804918,0
